TreeID,TreeType,Latitude,Longitude
SS0560031037,楓香,25.056988421974733,121.56348141416628
SS0610051097,榕樹,25.056987669850248,121.56422643130178
NH0700121106,水黃皮,25.056987532385836,121.57385212659868
JS0234231057,楓香,25.056987481293817,121.52265593495916
SS0294021084,樟樹,25.056987103230757,121.54432483394457
NG0670091039,垂榕,25.05698578973066,121.60699111169721
SS0294011063,羅比親王海棗,25.056985702711852,121.54414038100641
SS0304013091,樟樹,25.056985477208475,121.54910735828653
NG0800121005,茄苳,25.05698540304449,121.59251108962911
JS0284210024,凍子椰子,25.056984727903718,121.53704189963202
JS0284211055,蒲葵,25.056984281167065,121.53704060923283
SS0610051096,榕樹,25.056984055859807,121.56417963416516
SS0304031049,榕樹,25.056981752048262,121.54869850641325
SS0610051095,榕樹,25.056979723389357,121.5641318426277
NH0610062216,羊蹄甲,25.056979392876613,121.58073050979702
NH0610062213,臺灣欒樹,25.05697826502493,121.58064953060797
DT0142041011,楓香,25.056976908572388,121.51604968651284
SS0141489006,茄苳,25.056975605874015,121.55293589451195
SS0640031009,黑板樹,25.056975071047535,121.5480628740909
NH0790041236,榔榆,25.056974830463822,121.58742287211396
SS0610051094,榕樹,25.056974713092835,121.56407235284398
NG0560061056,印度黃檀,25.056974453634187,121.59287943289588
SS0300499020,榕樹,25.056972583139512,121.55119895120724
SS0610051093,榕樹,25.05697145038222,121.56402813422054
SS0300499004,榕樹,25.0569707913621,121.55158428888333
SS0294011064,羅比親王海棗,25.05696910262452,121.54413723524414
SS0610051092,榕樹,25.056968855740955,121.56397440396165
DT0220221030,榕樹,25.056968620199264,121.51832605393462
SS0570061136-001,茄苳,25.056966363836235,121.56985397654772
NG0670091119,垂榕,25.05696594785487,121.61000497631797
NH0700131211,白千層,25.05696355626287,121.57337469494078
JS0750031082,茄苳,25.056962275242707,121.53294928093611
SS0570031110,茄苳,25.056960893843545,121.56923222581828
NG0590051204,白千層,25.056960615764446,121.59086959170338
SS0610051091,榕樹,25.05695901439428,121.56387950931054
SS0610051090,榕樹,25.05695873496359,121.56383421412173
JS0750011080,小葉欖仁,25.056957009802144,121.53310833248851
SS0294011065,羅比親王海棗,25.0569535771706,121.54413647290664
NH0610062206,緬梔花,25.056953152075817,121.5804917263396
SS0610051089,榕樹,25.05695215933378,121.56378274521985
NH0610062210,臺灣欒樹,25.056951729359195,121.58060163396824
SS0610091007,楓香,25.056950990587477,121.55705862386903
NH0790041235-001,光蠟樹,25.056950427627402,121.58738410244447
NG0560061055,印度黃檀,25.05695028747009,121.59284958330501
JS0234211078,樟樹,25.05694894456649,121.52288303493144
JS0244031123,楓香,25.05694665728211,121.52542405386622
SS0610051088,榕樹,25.056946486849696,121.56373118134347
SS0304011094,樟樹,25.056945877998622,121.54885395181492
DT0142041010,楓香,25.056944166180575,121.51520908051184
NH0700121107,水黃皮,25.056944072387545,121.57386124067055
NG0750091061,楓香,25.05694386967461,121.61140024871564
SS0304012099,樟樹,25.056941927478604,121.54892133007303
SS0304012098,馬拉巴栗,25.056941313674532,121.54889199032036
JS0244021072,楓香,25.05694071273577,121.52557319176891
SS0141489007,榕樹,25.05694049623315,121.55293335829411
SS0304014116,樟樹,25.056939272717226,121.54917544025064
DT0142041009,楓香,25.05693919860658,121.5151055869218
JS0234221060,榕樹,25.056938797020436,121.52297021027316
NG0600011029-001,烏桕,25.056937772215505,121.62012167038326
SS0294011066,羅比親王海棗,25.056936948759194,121.54414105772524
DT0220231054,榕樹,25.056936824537406,121.51799449011682
DT0142041008,楓香,25.056936611082918,121.51494055479783
SS0640011007,臺灣欒樹,25.056936259663114,121.54813376445772
SS0304013093,樟樹,25.056935813147884,121.54911001121496
JS0234231058,楓香,25.05693485296009,121.52265442328783
SS0570011149,黑板樹,25.056934659963623,121.56941080234557
SS0304013094,樟樹,25.05693450389823,121.54907343322203
DT0142041007,楓香,25.056932701945968,121.51471396866951
NG0590051203,白千層,25.056932632659322,121.59084596819966
SS0640021007,黑板樹,25.05693245957604,121.54823385021938
NH0790041234,榔榆,25.05693215979009,121.5873463531432
NG0700021011,臺灣欒樹,25.056932132858357,121.6214923432844
NG0670091120-001,洋紅風鈴木,25.056931802825503,121.61000966372187
SS0304031050,榕樹,25.056930911802258,121.54870184805007
SS0294021085-001,樟樹,25.056927801523784,121.54432140042324
NH0610062208,臺灣欒樹,25.05692752968258,121.58055662257898
DT0142041004,楓香,25.056927066183455,121.51446448049396
NH0610062204,臺灣欒樹,25.05692415947146,121.58044877372919
SS0570011150,蒲葵,25.056923543529017,121.56941392254033
SS0610051086-001,楓香,25.05692255029353,121.56337754156532
JS0244010024,楓香,25.056922548704684,121.52557816899882
SS0610051087,榕樹,25.056922001187083,121.56342709474298
DT0142041013-003,楓香,25.05692053681503,121.51421221347302
JS0294031094,樟樹,25.05691905054011,121.5439500897826
SS0300499019,榕樹,25.056918917509666,121.55123379663206
SS0300499027,茄苳,25.056918792169135,121.55158365968042
DT0142041002,楓香,25.0569186197621,121.51406185273474
NG0680061035,茄苳,25.056917024169543,121.61427413065232
SS0610051085,榕樹,25.05691567810495,121.56333281091794
SS0640031010,黑板樹,25.056914316328,121.54801284988777
NH0610062209,洋紫荊,25.056912436134205,121.58058400526495
SS0570061137-001,榔榆,25.056910632246563,121.5698614495018
NG0680061033,茄苳,25.056910436456214,121.6142079909206
NG0680061037,茄苳,25.056909328672628,121.61434485738887
SS0141586030,榕樹,25.056908019678687,121.55720233941663
NG0590051202,白千層,25.05690755856441,121.5908173039904
SS0630021063,白千層,25.056907527112052,121.56073932618683
DT0220221031,榕樹,25.056907317356917,121.51832668808592
JS0234211079,樟樹,25.05690553170986,121.5228795800314
SS0630031056,白千層,25.05690523994667,121.56060383050544
NG0680061039,茄苳,25.056904765734558,121.61440033667552
NG0670091038,垂榕,25.05690400910896,121.60701003547848
NG0680031032,茄苳,25.056903445076713,121.61395562002811
SS0610051084,楓香,25.05690334560332,121.56318051948661
JS0750031083,茄苳,25.056902958599352,121.53294991640112
SS0610051083,楓香,25.056901533475028,121.56313462264389
SS0610051082,榕樹,25.05690127974497,121.56308248890755
JS0244031106,楓香,25.056899988132045,121.52542236819934
NH0610062205,臺灣欒樹,25.056899385631375,121.58050445662157
SS0610091008,楓香,25.056898166308137,121.55706135841503
NH0790041233-001,光蠟樹,25.056896825668524,121.58728661896326
SS0304031051,榕樹,25.056896080228626,121.54869733204661
SS0304011096,樟樹,25.056895725562796,121.54881775095672
NG0750091005-001,臺灣欒樹,25.056895187898704,121.61015408515358
SS0570061139,榔榆,25.056894558843883,121.56986236628339
SS0304012100,樟樹,25.056894254685705,121.54892260438501
SS0610051081,榕樹,25.05689408091978,121.56302863854557
JS0284212070,榕樹,25.056893959510724,121.53675229629086
JS0750021074,茄苳,25.056893159747265,121.53326524737756
NG0750091062,楓香,25.05689183773741,121.61140772119624
NG0680021064,茄苳,25.0568907952995,121.61413286616981
SS0610051080,榕樹,25.056890409818877,121.56299680702722
NH0700131213,白千層,25.056890290196723,121.57338733760605
NG0670091121-001,洋紅風鈴木,25.0568898910386,121.61001500645092
SS0300499018,榕樹,25.05688786943093,121.55125585871608
NH0610062201,榔榆,25.05688715372612,121.58037714027168
SS0610091052-001,黃金風鈴木,25.0568867866183,121.55559237654026
SS0610051079,楓香,25.056884753590502,121.56294088238323
JS0750011081,小葉欖仁,25.05688317065825,121.5331054361411
SS0304014117,樟樹,25.056883082167065,121.54911195669467
SS0304014119,樟樹,25.056881754751686,121.54917795903759
SS0304013095,樟樹,25.056881593825345,121.5490749814734
SS0304014118,樟樹,25.05688123823998,121.54914673661385
SS0300499005,榕樹,25.056881134810997,121.55158646446459
NG0680061032,茄苳,25.05687973868261,121.61420863079707
JS0234211080,樟樹,25.056879619091074,121.5228801638614
SS0610051077,楓香,25.056878926665416,121.56283470751112
SS0610051078,榕樹,25.056878648201007,121.56288436102425
SS0610051076,榕樹,25.056878018344328,121.56278851747454
NG0700021012,臺灣欒樹,25.056877844779276,121.62143478351476
SS0570011151,蒲葵,25.056877021140757,121.569421240024
DT0220231055,榕樹,25.05687615572367,121.51799453242751
SS0294021086,茄苳,25.056874813537302,121.54431958057934
JS0234221061,榕樹,25.05687462096083,121.52296636989044
NG0680061036,水黃皮,25.056874469333547,121.61430394907806
JS0284221072,鐵刀木,25.056874045313137,121.53721625015865
NH0610062203,臺灣欒樹,25.056872849142735,121.58045675826176
SS0141489037,楓香,25.056872531709605,121.55292889064928
JS0284211056,榕樹,25.056872382609882,121.5370768919751
SS0640021008,黑板樹,25.05687215484651,121.54818422439841
SS0630031057,白千層,25.056870649700016,121.56060724115139
JS0244021073,楓香,25.056869659403244,121.5255738798395
SS0630021064,茄苳,25.0568693294533,121.56074172926569
JS0284212071,榕樹,25.056868953258924,121.53675189003424
SS0570021063,茄苳,25.0568657884975,121.56959592127664
NG0670091037,垂榕,25.056864947014486,121.6070250070172
NG0600011030,烏桕,25.056864635390113,121.62005925904755
SS0640011008,臺灣欒樹,25.05686362105927,121.54807476734516
SS0610051075,榕樹,25.05686251383379,121.56268695665653
NG0680061034,茄苳,25.056861949621894,121.61425324107518
NH0790041231-001,黑板樹,25.056861006673888,121.58721251140311
NH0610062199,榔榆,25.056860920949788,121.58032101892694
NG0680061038,茄苳,25.05686025528296,121.61435729890857
SS0610051074,榕樹,25.056856925238854,121.56263697902627
NH0700121108,水黃皮,25.056855842531355,121.57389135604063
NG0800121006,垂榕,25.056853990134027,121.59254762437818
NH0700131214,白千層,25.05685398098245,121.57339162866032
JS0284211057,榕樹,25.056852150083813,121.53705460279446
SS0640031011,黑板樹,25.05685175162235,121.54796400702361
NG0590051201,白千層,25.05685161598683,121.59076411049075
JS0244010021,楓香,25.056851603674506,121.52542067522035
JS0294031095,樟樹,25.056850900022003,121.54394701383008
SS0610051073,楓香,25.05684935089504,121.56249154812632
SS0300499017,榕樹,25.05684671121153,121.55127757822538
SS0610051072,榕樹,25.056845857037345,121.56243672361515
SS014148C019,楓香,25.056844864171833,121.5528915997178
NH0610062202,臺灣欒樹,25.05684478022807,121.58040845803777
NG0680061001,榕樹,25.056842714943265,121.61442906673666
SS014148C018,楓香,25.056842625762673,121.55286235180364
SS0610091009,楓香,25.05684243972208,121.55706764784873
JS0284212072,榕樹,25.05684150517143,121.536752662481
SS0304011097,樟樹,25.05684146350331,121.54881869862761
SS0610051071,榕樹,25.056840356384818,121.56238734107092
NG0680031033,茄苳,25.05683961858048,121.61395530202316
SS014148C017,楓香,25.05683916181114,121.5528227908042
SS0304012101,馬拉巴栗,25.05683906439516,121.54890600514528
SS0610051070,榕樹,25.05683891450766,121.56233896816592
JS0284211058,榕樹,25.056837269395903,121.53707525226346
SS0304012103,樟樹,25.056836608378955,121.54888656835809
SS0610051069,茄苳,25.056836299741207,121.56229039168721
SS014148C016,楓香,25.056836099073234,121.55279671076009
SS0570011152,蒲葵,25.05683474108888,121.56942877532865
NG0670091122-001,洋紅風鈴木,25.056833355437174,121.61001997945074
SS0141489031-001,楓香,25.056832405126503,121.55306142078692
NG0750091063,楓香,25.05683203414148,121.61141703821465
NG0750091004,臺灣欒樹,25.05683186474974,121.61016308802256
SS014148C015,楓香,25.056830655332792,121.55273117369192
DT0220221032-001,茄苳,25.056830466044524,121.51833310443139
SS0304021046,榕樹,25.056829838308413,121.5493014187626
SS0570031111,茄苳,25.056828733349988,121.56925322156886
JS0244031107-001,楓香,25.056828584200215,121.52542008151114
SS014148C014,楓香,25.05682839881863,121.55270678216183
SS0610091051,菩提樹,25.05682822918029,121.5556072765659
NG0680061031,茄苳,25.05682752063837,121.61419558523978
NG0680021065,茄苳,25.056827268327318,121.61412561181577
SS0304013096,樟樹,25.056827059463444,121.54907632426351
SS0610051068,榕樹,25.05682666835347,121.56223514273813
SS0304012102,樟樹,25.056826447116922,121.54892448278517
SS0304014120,樟樹,25.056826116884913,121.54918474799413
SS0304014121,樟樹,25.05682579888943,121.54914867000795
NG0590051200,茄苳,25.05682534420946,121.59074148634602
NG0680061040,茄苳,25.05682534156132,121.6142640598827
NH0610062198,榔榆,25.05682507404692,121.58025315722286
JS0750011082,小葉欖仁,25.056825026577297,121.53310637393885
JS0750021075,茄苳,25.05682481980995,121.53326455519154
SS014148C013,楓香,25.056824533877116,121.55267792340504
SS0570011153,黑板樹,25.05682389244975,121.56943268964673
SS0610051067,榕樹,25.056823684934418,121.56218854681023
SS0630021065,茄苳,25.05682228746623,121.56074329920676
NG0800121007,榕樹,25.056822014221495,121.59255183150182
SS014148C012,楓香,25.056821157573587,121.55263905658876
NG0670091036,垂榕,25.056820684845533,121.60703113206918
NG0600031078,烏桕,25.056819505943707,121.61984049299795
SS0610051066,茄苳,25.056818738126545,121.56208822359923
NH0610062200,臺灣欒樹,25.056817937202084,121.58034678361022
NG0700021013,臺灣欒樹,25.05681754787158,121.62136767887633
JS0244010023,楓香,25.056817198699953,121.52557603477239
SS0630031058,白千層,25.056817083696554,121.56061512458827
SS0300499006,茄苳,25.0568154541729,121.55159905495191
DT0220231056,榕樹,25.056814677851346,121.51799358022014
SS0610051065,榕樹,25.056814211670503,121.56204380108805
SS014148C011,楓香,25.056813390849094,121.55256696776495
NH0700121109,水黃皮,25.056813082928656,121.57390612268861
JS0234231060,楓香,25.056812995352082,121.52264835618875
JS0284211059,榕樹,25.056812557238214,121.53709338108719
NH0790041230-001,苦楝,25.056811024353802,121.58711286486951
JS0284231051,臺灣欒樹,25.05680970594236,121.53658343962792
JS0234221062,榕樹,25.056808194896416,121.52296053772943
JS0284212073,榕樹,25.056808105465198,121.53675152588374
SS0610051064,榕樹,25.056808075015127,121.56194773424893
SS0141489032-001,楓香,25.05680803572558,121.55305972563158
SS014148C009,楓香,25.056806154753552,121.55247357237734
SS0570021064,茄苳,25.05680524440048,121.56961060721594
SS014148C010,楓香,25.05680524343244,121.55250013014704
SS014148C008,楓香,25.056803478139187,121.55244075450375
NH0750061378,流蘇,25.056803461454205,121.58137033473339
JS0244010020,楓香,25.056802760456645,121.52542106163231
SS0300499016,榕樹,25.056801463947412,121.55130641544831
JS0284211060,榕樹,25.056799086690525,121.53707359917496
SS0610091090,小葉欖仁,25.056798443415744,121.56341760979024
SS014148C007,楓香,25.056798116005705,121.55240177968622
JS0244021074,楓香,25.056797810040766,121.5255699062661
NH0610062197,榔榆,25.05679772884136,121.58020446402624
SS0610091089,小葉欖仁,25.056795816595542,121.5633723039274
NG0680061030,茄苳,25.056795734610787,121.61419740902353
NG0600011031,烏桕,25.056795370552994,121.61999924592268
SS014148C006,楓香,25.05679526913885,121.55236618593389
SS0640031012,黑板樹,25.05679180060224,121.54791636516808
SS014148C005,楓香,25.05679152205434,121.55232989436836
DT0220221033,茄苳,25.056791112516525,121.51833056021728
SS0610091088,小葉欖仁,25.05679057242948,121.56332678787868
JS0234211081,樟樹,25.056790525226432,121.52287641602128
SS0640011009,臺灣欒樹,25.05678989615655,121.5480165583632
SS0610091087,小葉欖仁,25.056787847408803,121.563283562908
SS0630021066,白千層,25.056786960766367,121.56075047268978
SS0570011154,蒲葵,25.056786495804865,121.5694380670646
SS0610091010,楓香,25.056785464845316,121.55706976895799
SS0610051063,榕樹,25.056785120375647,121.5616675410828
SS0610091086,小葉欖仁,25.05678467248522,121.56323993943757
JS0244031133,楓香,25.056784627286,121.52541731718426
JS0284211061,榕樹,25.05678412468151,121.53709177048975
NG0680061041,茄苳,25.05678358874435,121.6143400678656
NG0600031079,烏桕,25.05678316440816,121.61980899124325
NG0670091123-001,洋紅風鈴木,25.056782855841142,121.61002805475998
NG0680061042,茄苳,25.05678214781269,121.61429555998701
NH0700131215,白千層,25.056781614256227,121.57340516749082
SS0610091050,菩提樹,25.05678099924003,121.55561082984752
JS0284212074,榕樹,25.05678066310863,121.53675071257065
SS0610091085,小葉欖仁,25.05678051124764,121.56319452745858
NG0800121008,榕樹,25.056778266937364,121.5925648028921
SS0610051062,榕樹,25.056777524025218,121.56157543208025
SS0610091084,小葉欖仁,25.056777241885115,121.56315199378494
NG0680061043,茄苳,25.05677651340415,121.6142390388142
NG0680031034,茄苳,25.056775899159888,121.61395092101499
JS0750021076,茄苳,25.056775527717615,121.53326424277041
NG0670091035,垂榕,25.0567753142233,121.60704339652384
SS0610091083,小葉欖仁,25.056774613104714,121.56310718348156
SS0294021088,樟樹,25.056773979472954,121.54431705383628
SS0300499007,榕樹,25.05677392070957,121.55160025659701
SS0610051061,榕樹,25.056773778477545,121.56151545268821
SS014148C027,楓香,25.056773735940485,121.55286392584497
NH0750061376,流蘇,25.056773521819768,121.58131568240117
NG0590051198,白千層,25.056773202358507,121.59068603158347
NH0750061379,茄苳,25.05677289781027,121.58142896339415
SS0304013098,樟樹,25.05677289391188,121.54907558735664
JS0284221035,盾柱木,25.056772759276427,121.537213826368
NG0750091003,臺灣欒樹,25.056772432511824,121.61016992971341
SS0610091082,小葉欖仁,25.05677135536548,121.56306157741592
SS0570031112,茄苳,25.056770637444558,121.56926514386953
SS0570011155,黑板樹,25.056770049508625,121.56944205462456
JS0750011083,小葉欖仁,25.056769604747007,121.53310345816168
SS0304014122,樟樹,25.05676899399329,121.54915366976908
SS014148C026,楓香,25.056768749895095,121.55279670596754
SS0610051060,榕樹,25.05676819435769,121.56146418671449
NH0700121110,水黃皮,25.05676815012731,121.57392256409449
NG0700021014,臺灣欒樹,25.056767728132677,121.62129943780175
JS0284211062,榕樹,25.05676768388164,121.53706949784853
SS0304013097,樟樹,25.056767145644816,121.54911639564328
SS0294011067,羅比親王海棗,25.0567668793759,121.54413584672794
SS0141586031,榕樹,25.0567667800541,121.55721329679294
SS0610091081,小葉欖仁,25.056766645637587,121.56301794694359
DT0220221034,榕樹,25.05676628705789,121.51833005934807
SS014148C004,楓香,25.05676576459461,121.55228874681107
DT0174160001,茄苳,25.05676401328991,121.5083837867784
NG0680021066,茄苳,25.056763730288836,121.61412103340281
SS0300499015,榕樹,25.056762492282992,121.55132279269428
SS014148C025,青楓,25.05676201910157,121.55271312489407
SS0640021009,黑板樹,25.056758019086097,121.548092137718
JS0234231061,楓香,25.056751531497838,121.52264343725356
SS014148C024,青楓,25.056750838040635,121.5526366598889
SS0570011156,蒲葵,25.05674945571415,121.56944463546115
SS014148C023,青楓,25.056749432073445,121.55257778143884
SS0141489033-001,楓香,25.056748089051442,121.55305985303008
SS0610091049,菩提樹,25.056747305939513,121.55561583171968
SS0610091080,小葉欖仁,25.05674639033998,121.56271685356045
SS0610051057,榕樹,25.056744926746404,121.56117100871427
NH0700131216,白千層,25.056744653957896,121.57341441106323
SS0610051056,榕樹,25.056744134023166,121.56111798058129
JS0244021075,楓香,25.056743713787125,121.5255750275734
NG0600031080,烏桕,25.05674339396219,121.619777075819
NG0680061029,茄苳,25.05674338816878,121.61419358013116
NH0750061374,流蘇,25.05674305445807,121.58125745960885
SS0570021065,茄苳,25.05674282573734,121.569619734251
JS0234221063,榕樹,25.056742577506437,121.52295579923549
SS0300499008,榕樹,25.05674230357272,121.55160536797268
JS0284212075,榕樹,25.056742126086707,121.53674717492163
SS014148C022,楓香,25.0567405565841,121.55248824409178
SS0610091079,小葉欖仁,25.056740164921504,121.56266816151451
NH0790041227-001,光蠟樹,25.05673952009218,121.58697644483604
SS0300499014,榕樹,25.056739451285747,121.55132804162227
NH0750061377,茄苳,25.056739034828766,121.58136180456226
SS0610091078,小葉欖仁,25.05673854145126,121.56262008515169
DT0174160002,小葉欖仁,25.05673738929903,121.50838119914518
JS0750021077,茄苳,25.056737072332965,121.53326308524122
SS014148C003,楓香,25.05673663509257,121.55228039001538
SS014148C021,楓香,25.056735883144754,121.55245829151231
SS0610051055,榕樹,25.056735221806203,121.56106342881135
SS0610051054,榕樹,25.056734014017316,121.56102467081313
SS0610091077,小葉欖仁,25.056733227423354,121.56256911771567
NG0750091064,楓香,25.056732959626032,121.61142616037095
SS014148C020,青楓,25.05673277467068,121.55242021882053
DT0184021001,風鈴木,25.056732576304928,121.5090746645208
NG0670091034,垂榕,25.056732477461956,121.6070541867915
NG0800121009,榕樹,25.056731919772265,121.59257320267001
SS0640031013,黑板樹,25.05672987183687,121.54786643500431
SS0610091076,小葉欖仁,25.05672970206058,121.56252261845411
SS0304011099,樟樹,25.056729422898044,121.5488193889705
DT0174210135,落羽杉,25.056728901662577,121.50838156057657
SS0300499013,榕樹,25.056727668664845,121.55134047693657
SS0610091011,小葉欖仁,25.05672720004112,121.55707882202474
SS0304011098,樟樹,25.056726922180626,121.54886090550013
SS0610051053,榕樹,25.05672681693776,121.56092235524105
DT0174160004,茄苳,25.05672644304308,121.50836133162754
SS0570011157,黑板樹,25.05672623471812,121.56944958282408
SS0304012105,樟樹,25.0567256109962,121.54892254693573
NG0670091124-001,洋紅風鈴木,25.056725504887016,121.61003371748903
SS0610091075,小葉欖仁,25.056724931548484,121.56247115795011
SS0610051052,榕樹,25.056724373953923,121.56085207424825
JS0284212076,榕樹,25.056722076591463,121.53674916893337
JS0294031096,樟樹,25.05672170525594,121.54394793021642
SS0610091074,小葉欖仁,25.05672149718436,121.56242446088689
SS0294021089,樟樹,25.05672142944045,121.54431890305494
NH0700121111,水黃皮,25.056721245366518,121.57393532919357
SS0304014123,樟樹,25.056720428429028,121.54917664540184
SS0610091091,樟樹,25.05672024372316,121.56351725546287
NG0680061002,榕樹,25.05671993599959,121.61438504408676
JS0750011084,小葉欖仁,25.056719585794305,121.53310443111106
SS0610091073,小葉欖仁,25.056717792719795,121.5623775643709
NH0790041226-001,光蠟樹,25.05671767783147,121.58692936220451
NG0590051197,白千層,25.05671762793874,121.59063105597022
JS0284211063,榕樹,25.056716856001348,121.53706947454697
SS0570011158,蒲葵,25.056716029049486,121.56945062588518
DT0174210136,福木,25.05671591056486,121.50837883096347
JS0234211082,樟樹,25.05671534938636,121.52286846544304
SS0610051051,榕樹,25.05671509565846,121.56079880928483
SS0304014124,樟樹,25.056714218477598,121.54914698342901
SS0610091072,小葉欖仁,25.056714008468983,121.56232789237926
NG0680031035,茄苳,25.056713262664022,121.61394664451811
NH0750061372,流蘇,25.056713124865166,121.58120023049158
SS0610091071,小葉欖仁,25.056710756118136,121.56228079970904
NH0700131217,白千層,25.056710422680744,121.57341831533026
NH0750061375,茄苳,25.05671035482175,121.58130824842412
DT0174210137,含笑花,25.056709084600516,121.50836849517795
SS0300499012,榕樹,25.05670870456861,121.55134187875859
NG0750091002,臺灣欒樹,25.05670848026557,121.61017823567691
NG0600031081,烏桕,25.05670748146792,121.61975092823039
SS0610091070,小葉欖仁,25.056706157074714,121.56223171867248
SS0300499009,茄苳,25.056705719896126,121.55158647217206
SS0570031113,茄苳,25.05670459321666,121.56927802055202
JS0284211064,榕樹,25.0567034136848,121.53709181515615
SS0610091069,小葉欖仁,25.056702191467085,121.56218224408424
NG0680061045,南洋含笑花,25.056701962157547,121.61429971934473
NG0680021067,茄苳,25.056700369526848,121.6141172487637
JS0284212077,榕樹,25.056699424044663,121.53674698892402
SS0300499026,茄苳,25.056699280815206,121.55154570859501
SS0610091068,小葉欖仁,25.056699033100013,121.56213416073828
SS0300499010,菩提樹,25.056697248460992,121.55150952386515
SS0610091012,小葉欖仁,25.056697035008348,121.5570818572179
SS0640021010,黑板樹,25.05669698805048,121.54804359903247
SS0610091067,小葉欖仁,25.05669542632426,121.56208528245952
NG0670091033,垂榕,25.056693439669818,121.60706321177463
NH0790041225-001,光蠟樹,25.056693409788604,121.58687929470864
NG0590051196,白千層,25.056693080886955,121.59060606148378
DT0174160009,垂榕,25.056692610255954,121.50835474979088
SS0610091066,小葉欖仁,25.05669181203101,121.56203838637317
SS0610051050,菩提樹,25.056691616003825,121.56053754436442
SS0610051049,菩提樹,25.056691263600943,121.56048739248295
SS0610051048,菩提樹,25.056689455874256,121.56044010820816
SS0304081001,茄苳,25.05668857716157,121.55199671628168
SS0300499011,菩提樹,25.056688292350135,121.551417211145
DT0184021002,風鈴木,25.056685636370077,121.50907288481774
NG0600021098,烏桕,25.05668517141726,121.6200779798979
JS0284211065,榕樹,25.056684724865825,121.53706705494545
NG0680061028,茄苳,25.056684551552316,121.61418734023981
NH0750061370,流蘇,25.056683731103153,121.58114449059364
SS0304081002,茄苳,25.056682798991087,121.5520453540506
SS0610051047,菩提樹,25.05668272221656,121.56040628065881
NG0800121010,榕樹,25.056681656235643,121.59259020625309
JS0284212078,榕樹,25.056679654699796,121.53674640725734
NH0750061373,茄苳,25.056678901375115,121.58124823701488
SS0610091092,樟樹,25.056678784716727,121.56352261609868
NG0610031041,青剛櫟,25.056678481559892,121.61656735152732
DT0174160005,樟樹,25.05667830639192,121.50836628685876
JS0284221036,盾柱木,25.056678146008466,121.53721361212489
SS0570021066,茄苳,25.05667751435492,121.56962983901688
SS0570011159,黑板樹,25.056676734651642,121.56945649007933
JS0284211066,榕樹,25.056676513005876,121.53709100412935
NG0680061044,阿勃勒,25.05667601927461,121.61432942230597
JS0284231096,鐵刀木,25.056675838060503,121.53657839670012
DT0220231057-001,茄苳,25.056675389478404,121.51798932758787
DT0174160006,緬梔,25.05667502643383,121.50834863143572
SS0304012106,樟樹,25.056674969252597,121.54892103290409
NG0750091065-001,楓香,25.05667417234356,121.61142983310718
SS014148C001,楓香,25.05667362447238,121.55225473512448
SS0294021090,樟樹,25.05667313886876,121.544316311075
NH0700131218,白千層,25.056672301005047,121.57342438193545
SS0610051046,菩提樹,25.056671254891093,121.5602870968368
NH0790041224-001,光蠟樹,25.056670565035354,121.58683458599943
SS0610051045,菩提樹,25.056670366338643,121.56023545585731
SS0610051044,榕樹,25.0566697125246,121.56021731553379
SS0141489009,榕樹,25.056668697418182,121.55292381336308
SS0610051043,菩提樹,25.056666929962073,121.56016517038933
DT0174210138,黑板樹,25.056666801532906,121.50837773635942
SS0304014125,樟樹,25.056663446638378,121.5491806532452
NG0600021099,烏桕,25.056660694468846,121.62005902573311
NH0610062195,羊蹄甲,25.056658480630063,121.58019062663182
SS0610051042,菩提樹,25.056657337198867,121.56007553025893
NH0790041223,榔榆,25.056654582991715,121.58678951354207
NG0680061027,茄苳,25.056654313774676,121.61418590109209
JS0750031084,茄苳,25.05665380183908,121.53294497347541
JS0234231062,楓香,25.056653396432665,121.52264341748509
JS0750021078,茄苳,25.05665338991045,121.53326093910498
JS0294031097,樟樹,25.056653369458843,121.54394614190223
JS0750011085,小葉欖仁,25.056652510829437,121.53310344715513
NG0670091032,垂榕,25.05665231130266,121.60707569532637
NG0680031036,茄苳,25.056651986481974,121.61394088814497
SS0610051040,菩提樹,25.056651918349758,121.56000424468039
NH0750061368,茄苳,25.05665172544835,121.58108715263023
NG0590051195,茄苳,25.056651695531105,121.59056998500361
SS0610051041,菩提樹,25.056651160827318,121.56003754259955
NH0750061371,茄苳,25.0566500582223,121.5811902201663
DT0220221035-001,茄苳,25.056649647767426,121.518329073177
JS0234211083,樟樹,25.05664845621714,121.52286709138338
DT0174160008,小葉欖仁,25.056647589965408,121.50837240418105
SS0610091013-001,楓香,25.05664737383275,121.55708371404914
JS0284211067,榕樹,25.056647361441133,121.53708849839815
SS0610051039,菩提樹,25.056645383086757,121.55996566072797
NG0750091001,臺灣欒樹,25.05664446135788,121.61018079288665
JS0284212079,榕樹,25.056641921951254,121.5367451526794
SS0570011160,蒲葵,25.056640508207778,121.56946276489197
NH0700121113,水黃皮,25.056639929025824,121.57397528865283
NG0800121011,榕樹,25.05663983049699,121.59259674465342
NH0790041222,榔榆,25.056638371824004,121.5867567297551
JS0284211068,榕樹,25.05663770089518,121.53706367843552
NG0680061003,榕樹,25.0566376977302,121.61438344473852
NH0610062194,緬梔花,25.056637640099034,121.58014077480698
NH0700131219,白千層,25.056636889217565,121.57343006470313
NG0680021068,茄苳,25.05663520976266,121.6141118693948
